age,income,loan_amount,credit_score,employment_years,num_prev_loans,missed_payments,debt_to_income,loan_duration,interest_rate,default
45,143692,492039,405,23,4,11,0.66,60,6.91,1
57,192229,279535,700,24,4,1,0.86,24,5.94,0
18,143411,9861,776,18,6,12,0.37,12,22.72,0
53,187106,461798,421,12,6,12,0.08,36,4.49,1
38,15294,266968,376,5,6,2,0.07,60,5.18,0
60,39596,188000,611,5,4,12,0.18,60,8.39,0
52,113185,301508,411,1,3,8,0.15,24,23.96,1
30,26434,349543,817,25,7,1,0.72,36,4.88,0
66,73382,495251,496,23,0,2,0.32,48,20.95,0
27,53098,254072,397,4,0,8,0.64,24,22.63,1
61,19655,229402,758,10,5,3,0.09,24,11.31,0
64,98029,47923,529,10,1,14,0.32,48,9.47,0
27,61228,406135,467,23,2,0,0.26,48,17.9,0
63,18771,191968,307,13,3,10,0.3,48,18.46,1
30,89099,352962,471,12,1,12,0.22,48,20.16,1
54,135811,445612,659,29,9,1,0.61,48,21.27,0
55,77257,170912,494,7,6,14,0.65,12,8.9,1
41,32558,178327,568,14,9,2,0.18,12,18.11,0
19,73436,338304,318,11,0,8,0.72,48,5.97,1
39,122779,133165,653,2,2,14,0.28,36,14.24,0
34,139891,235314,348,20,1,8,0.3,36,16.48,0
53,47376,406392,763,22,8,10,0.8,48,6.56,0
31,92924,300673,655,4,7,14,0.86,12,4.68,1
27,44332,454622,457,5,2,5,0.79,36,7.28,1
52,146001,149013,365,1,4,13,0.18,12,12.25,1
42,61737,6669,607,7,2,10,0.95,24,22.53,0
20,145912,221854,636,4,5,5,0.65,12,14.7,0
64,104031,384517,420,21,4,2,0.51,48,19.47,0
55,198024,312003,703,16,1,4,0.91,60,6.83,0
34,35991,60786,395,25,9,14,0.79,48,5.33,1
29,42472,187155,413,1,7,10,0.67,24,8.27,1
69,74946,438292,728,10,5,3,0.8,12,9.91,0
41,172921,25323,839,3,2,9,0.4,36,15.06,0
46,16541,235502,301,10,0,9,0.67,48,22.39,1
60,144237,262249,511,8,4,11,0.22,36,12.37,0
42,17765,11021,632,5,1,8,0.94,12,14.41,0
53,58074,306951,323,23,1,8,0.58,24,3.1,1
43,117795,395449,667,1,8,0,0.78,48,3.73,0
55,175355,317499,805,25,9,7,0.42,36,4.84,0
18,116387,118415,475,14,6,14,0.73,48,18.38,1
37,146841,442948,728,4,5,8,0.4,48,13.7,0
45,163878,275855,741,27,0,4,0.58,36,7.25,0
33,17972,461295,847,11,9,3,0.75,24,16.04,0
64,164328,12904,813,12,1,9,0.15,48,14.98,0
34,118903,69033,660,16,6,3,0.37,24,4.95,0
57,164725,236659,573,3,2,1,0.54,24,17.09,0
45,118579,353622,476,9,1,8,0.35,12,19.88,1
29,54339,125035,563,0,5,4,0.33,36,9.3,0
44,171829,225859,485,10,7,10,0.3,12,18.12,1
59,118376,191168,826,15,7,2,0.26,60,7.39,0
64,57399,226666,578,10,1,5,0.81,12,19.65,0
47,59013,236853,497,8,5,8,0.88,48,23.06,1
58,160778,270237,648,1,4,8,0.68,48,12.72,0
51,184303,292062,720,6,6,11,0.08,48,8.38,0
54,42909,470959,604,18,3,12,0.76,60,11.78,1
23,172541,198708,363,29,1,4,0.53,24,8.5,0
24,147385,194878,589,17,9,7,0.73,48,3.03,0
49,153919,145466,317,28,2,3,0.44,12,17.31,0
49,196294,129501,363,19,8,4,0.09,24,3.94,0
42,156002,265228,629,6,9,6,0.66,12,7.63,0
50,18285,97510,316,22,7,6,0.45,12,18.89,1
24,138637,98708,742,8,8,12,0.84,48,17.65,0
69,50863,102819,440,11,4,6,0.71,12,4.61,1
29,162776,240603,607,28,4,7,0.37,60,17.52,0
33,164777,411496,743,2,6,10,0.7,24,23.47,1
33,146627,41303,795,22,6,4,0.5,48,4.64,0
60,36323,32453,725,21,0,14,0.23,48,12.15,0
53,85968,376030,774,25,4,0,0.43,12,19.05,0
30,68915,327839,544,15,7,10,0.25,12,17.69,0
24,124543,204521,749,6,6,8,0.05,36,7.98,0
53,156691,161837,650,22,1,8,0.27,36,6.59,0
64,123500,400556,460,25,7,14,0.24,48,20.25,1
68,167297,227787,439,4,1,6,0.05,48,24.04,0
26,126266,491625,792,24,9,11,0.76,12,19.89,1
49,41739,43057,830,22,0,5,0.12,60,24.19,0
28,193780,398813,692,6,2,12,0.45,60,16.31,0
25,143041,194060,700,27,2,12,0.43,12,23.44,0
50,68019,99655,349,29,5,4,0.21,36,18.19,0
40,22373,282169,594,18,2,4,0.92,36,23.0,0
42,181353,274289,724,16,6,14,0.59,60,6.55,0
25,35187,106206,311,15,7,2,0.78,48,20.94,0
62,82863,191869,634,29,2,9,0.5,12,7.33,0
39,112927,308867,314,29,8,0,0.7,48,3.6,1
21,99085,78230,327,20,0,5,0.92,36,14.39,0
57,132996,403046,687,23,2,7,0.36,60,10.0,0
20,54220,160002,591,20,2,13,0.5,48,3.96,0
46,145503,421968,549,25,6,1,0.51,36,24.57,0
58,22642,113138,804,18,4,7,0.94,36,17.66,0
46,94971,212097,397,24,3,7,0.26,36,22.84,1
51,70556,496444,636,17,1,9,0.66,48,24.98,1
51,179832,217376,338,18,6,7,0.17,24,11.62,0
45,53192,67040,337,27,2,9,0.88,60,8.6,1
30,150453,113668,599,3,6,14,0.58,36,7.05,0
32,165630,203768,478,25,9,2,0.82,48,14.33,0
40,45782,462864,768,0,6,9,0.86,12,16.33,1
61,19782,322174,581,26,1,7,0.55,60,13.39,0
43,165534,61815,463,3,6,10,0.66,12,11.52,1
21,75030,221741,752,3,5,14,0.68,12,6.7,0
43,71411,117789,396,8,9,11,0.46,48,12.72,1
57,112469,433906,608,7,3,11,0.44,24,4.88,0
26,61950,224478,561,1,4,13,0.22,48,22.03,0
22,148595,488248,592,28,7,3,0.4,48,4.03,0
49,155749,325067,548,22,4,2,0.94,60,11.37,0
37,161161,172644,544,5,2,10,0.29,48,5.2,0
67,150653,190102,550,22,1,8,0.74,60,20.05,0
28,157979,335048,422,10,5,7,0.1,36,9.88,1
32,151681,249533,624,3,5,9,0.47,60,5.49,0
49,197225,242469,800,29,6,12,0.1,48,14.69,0
45,65539,238308,365,13,7,12,0.48,36,23.16,1
39,190215,165275,358,20,3,1,0.07,36,22.99,0
58,37936,82088,797,21,7,12,0.6,24,8.49,0
34,65182,10608,672,8,0,12,0.58,48,18.83,0
43,126259,50667,565,1,5,14,0.77,12,3.67,1
61,110042,60547,535,26,5,12,0.57,48,5.9,0
24,28163,420701,517,24,2,13,0.88,12,13.99,1
59,192129,408078,826,25,8,7,0.75,24,8.03,1
43,158609,395535,740,0,4,10,0.17,48,20.56,0
42,37419,239907,705,3,0,10,0.29,24,23.48,0
27,188650,343092,768,11,6,2,0.07,12,3.1,0
62,136211,485106,409,4,9,9,0.4,60,8.12,1
36,137762,339024,652,8,2,11,0.51,48,12.67,0
28,15834,62560,390,21,9,13,0.9,36,15.39,1
30,47214,382207,713,3,9,5,0.52,36,23.15,0
25,17413,219601,372,15,3,4,0.75,24,22.62,0
57,24505,361362,846,1,5,7,0.29,60,17.02,0
21,117802,381606,597,15,7,8,0.19,36,8.66,0
64,148177,164487,582,15,3,10,0.78,36,20.23,0
48,143303,462739,804,20,8,6,0.27,48,7.46,0
45,129897,417539,497,23,7,5,0.83,36,24.23,1
28,73408,189286,331,23,9,5,0.2,12,3.13,0
60,183751,285141,640,21,9,0,0.82,24,15.53,0
18,131908,126266,633,10,5,4,0.75,36,4.94,0
66,94731,455219,442,0,6,13,0.6,48,11.97,1
64,80131,8679,709,14,7,7,0.82,12,16.97,0
69,79280,493241,343,23,1,5,0.35,36,18.17,0
55,30762,45308,331,3,4,11,0.2,24,20.28,0
41,132798,211096,327,29,6,0,0.19,24,16.05,0
64,131854,175914,722,17,7,14,0.29,24,8.53,0
48,73703,463624,790,16,4,14,0.45,36,22.56,0
58,78079,467748,459,6,2,4,0.84,12,20.84,1
63,36577,452154,506,17,5,12,0.13,60,6.52,0
67,16214,10695,317,12,4,10,0.87,24,21.18,1
43,101339,231812,402,19,7,11,0.88,12,24.4,1
66,63114,63499,531,19,8,4,0.7,48,17.02,0
67,78230,28382,723,28,8,11,0.86,48,9.2,0
22,179052,281379,846,9,5,2,0.74,12,16.35,0
37,82194,198295,538,0,3,7,0.53,48,10.54,0
69,127333,138438,633,1,3,14,0.59,48,17.87,0
58,52792,163539,448,16,8,8,0.62,24,14.99,1
28,60807,457532,707,21,3,5,0.16,36,23.45,0
50,140266,379612,316,28,7,5,0.22,36,16.59,0
67,168373,11764,525,2,8,1,0.52,36,7.71,0
55,151213,226968,559,16,4,9,0.15,36,18.95,0
44,119292,118831,473,11,5,1,0.92,12,9.62,1
51,137984,66836,504,23,2,5,0.51,24,8.99,0
32,28777,299067,714,29,4,11,0.39,12,11.62,0
49,53346,260033,807,11,4,7,0.19,48,3.26,0
38,69703,362855,452,29,1,1,0.42,24,24.32,0
63,109977,21292,402,19,9,8,0.32,60,14.71,0
22,62819,392057,364,9,5,12,0.13,36,20.02,1
23,174541,399830,416,6,8,11,0.92,48,8.67,1
55,149917,288083,455,9,6,13,0.29,36,19.43,0
39,125186,248772,381,17,7,8,0.67,36,15.48,1
35,38290,23800,817,21,1,14,0.13,36,12.33,0
31,127551,61440,366,5,8,13,0.87,60,24.35,1
27,176771,421462,537,6,2,3,0.58,48,13.86,0
63,190324,132521,625,27,9,3,0.64,36,17.46,0
30,113682,451021,366,16,4,3,0.75,36,3.34,1
48,149365,126327,475,29,6,10,0.6,24,9.63,1
47,133017,54648,777,11,3,4,0.11,36,22.55,0
20,134496,382336,554,16,6,7,0.44,24,19.7,0
47,72089,455067,362,17,7,1,0.29,48,14.81,0
23,162680,429904,702,13,9,10,0.49,48,22.8,0
46,143713,360642,491,10,9,4,0.41,48,13.7,0
25,31619,296908,628,1,3,13,0.79,24,15.46,1
61,93006,299614,370,20,4,1,0.27,60,11.41,0
62,29779,261160,362,0,2,14,0.23,60,16.64,1
60,197112,174573,596,10,4,10,0.91,36,10.02,0
61,36630,62207,544,1,7,10,0.9,48,11.48,0
50,120575,67157,818,15,2,7,0.94,12,24.26,0
34,130436,139288,692,21,4,0,0.56,36,5.45,0
65,158250,158144,476,2,9,14,0.15,60,5.32,0
28,166007,98778,503,19,0,6,0.84,60,3.95,0
30,193330,135016,832,0,1,2,0.18,48,10.04,0
67,37784,129288,427,20,2,3,0.19,24,11.76,0
28,169099,173204,494,19,0,13,0.22,36,5.08,0
48,127167,115573,493,7,8,14,0.64,24,15.08,1
45,82359,125730,483,18,8,7,0.15,60,15.83,1
61,93608,416077,546,25,4,2,0.75,48,19.52,0
23,30111,69186,623,0,3,11,0.1,60,24.47,0
58,178384,272104,459,29,4,12,0.15,48,16.63,1
33,39161,23781,365,28,3,12,0.44,12,5.46,0
21,133920,242677,553,25,4,6,0.39,24,4.95,0
52,119823,262506,582,4,6,11,0.94,36,20.11,0
65,140014,36126,359,29,7,0,0.92,48,17.31,0
43,145466,243217,417,0,1,8,0.22,12,6.56,1
29,82313,420794,722,10,3,12,0.9,12,8.57,1
28,196446,373178,335,20,7,5,0.67,24,19.51,1
54,170086,285027,830,8,6,2,0.42,48,15.46,0
42,95308,34782,390,4,8,6,0.72,36,15.87,1
35,61389,323531,600,1,4,14,0.86,36,7.62,1
36,164233,153051,516,12,5,12,0.21,36,16.84,0
40,122800,300890,397,17,7,4,0.23,60,19.95,0
55,153562,266161,755,25,4,7,0.42,60,22.48,0
35,134547,71266,830,24,8,7,0.2,48,19.21,0
43,39502,5056,837,11,3,11,0.37,36,15.68,0
23,50757,298601,327,13,7,8,0.63,12,17.81,1
21,56111,400459,623,4,2,5,0.78,36,13.67,0
61,113273,453247,522,26,4,3,0.32,48,7.99,0
68,73645,137773,379,23,7,12,0.3,36,22.41,0
46,125218,192453,757,9,9,1,0.75,24,14.72,0
51,74055,186510,475,19,6,2,0.39,36,16.08,0
34,134815,340983,821,1,0,4,0.79,12,24.78,0
60,155070,85636,756,3,3,7,0.94,48,24.67,0
60,174978,374841,722,11,1,11,0.93,48,15.9,1
33,116026,71483,399,10,1,9,0.65,12,3.75,1
19,85192,25505,702,3,6,1,0.39,48,11.72,0
51,196549,404769,679,10,2,4,0.11,36,23.62,0
25,182973,38525,830,8,2,13,0.71,48,9.34,0
30,67021,216474,631,9,5,8,0.93,36,24.98,0
59,44092,101008,617,26,5,1,0.11,48,4.85,0
25,147314,49348,836,5,0,14,0.06,36,15.5,0
47,121843,207259,388,14,0,7,0.8,36,14.34,1
49,147903,274417,810,9,5,2,0.14,12,8.62,0
53,65721,331380,341,21,6,7,0.12,12,23.87,1
64,43511,211641,688,20,8,3,0.87,60,16.62,0
47,87782,139607,380,5,3,3,0.12,12,8.07,0
18,112003,416893,701,0,9,11,0.15,36,11.45,0
60,164374,219096,406,28,5,6,0.56,36,18.87,1
56,70568,112157,410,20,2,4,0.73,48,9.55,0
34,149304,5908,576,27,3,3,0.41,48,22.35,0
37,117062,257299,513,21,8,6,0.43,60,6.64,0
41,119301,206225,805,23,0,11,0.62,36,8.82,0
67,66507,113352,420,19,4,2,0.5,60,6.19,0
39,139277,100967,433,29,6,14,0.07,36,5.29,1
46,144999,356133,670,20,2,8,0.15,12,9.61,0
39,115128,40079,556,3,1,13,0.57,48,24.98,0
61,25683,217628,479,22,1,12,0.76,60,5.08,1
26,38664,116889,347,25,0,4,0.74,24,7.69,0
54,117364,267063,318,21,4,11,0.72,36,8.98,1
27,179244,316467,345,13,2,2,0.74,12,16.62,1
53,79340,443536,750,19,6,1,0.09,24,19.4,0
54,102236,490314,355,21,0,6,0.86,12,19.54,1
45,26017,357053,391,28,8,11,0.85,12,3.19,1
45,51613,51105,381,19,1,6,0.53,36,17.34,0
59,45348,428380,378,27,7,11,0.27,12,16.88,1
60,162520,137957,582,7,9,12,0.58,60,14.39,0
38,24491,456035,610,10,3,4,0.55,24,11.34,0
41,136070,6049,459,14,5,3,0.25,12,20.54,0
59,73759,58281,615,18,8,12,0.59,12,10.57,0
57,190625,310415,455,7,6,10,0.77,48,8.06,1
19,147040,71697,767,12,7,1,0.78,48,9.82,0
25,15368,464567,761,17,6,1,0.1,60,12.67,0
65,50010,41534,416,21,1,6,0.23,48,7.71,1
44,50851,98034,663,23,8,9,0.65,12,16.37,0
39,137761,63097,765,16,0,6,0.82,12,22.45,0
54,171568,189885,483,5,1,3,0.52,24,16.1,0
44,142152,292181,465,24,2,13,0.69,48,12.83,1
46,177008,434223,374,14,2,3,0.07,36,20.53,0
20,93858,477694,571,12,9,3,0.6,48,19.46,0
61,82005,32278,802,25,3,10,0.92,12,11.08,0
30,52493,144344,642,25,4,1,0.64,24,16.29,0
62,182462,455399,550,17,5,12,0.88,48,19.06,1
27,25292,366317,429,10,0,12,0.56,24,8.4,1
53,107377,305438,657,12,7,8,0.81,48,11.06,1
26,174437,78277,707,0,5,0,0.16,60,5.33,0
44,163279,460725,794,17,9,14,0.16,12,24.73,0
51,116735,9694,781,4,8,7,0.16,12,4.89,0
68,37912,494058,377,5,4,5,0.49,36,6.71,0
18,95771,63150,813,0,6,14,0.35,12,13.56,0
49,122293,72470,620,6,3,12,0.7,36,22.04,0
42,114083,26556,589,26,5,9,0.86,12,10.83,0
46,128655,200543,596,3,5,6,0.61,48,19.91,0
24,165348,448071,774,8,3,11,0.24,48,17.87,0
66,112459,54086,322,14,5,4,0.89,60,17.05,1
20,151606,154979,471,5,7,5,0.53,48,21.59,0
37,181742,253399,617,24,4,5,0.7,24,3.31,0
37,126695,469911,492,16,1,12,0.85,48,23.44,1
47,182558,184559,417,19,8,8,0.94,36,21.24,1
52,49268,427374,305,17,3,9,0.51,60,23.63,1
52,122338,418509,782,21,3,12,0.78,24,20.46,1
66,41336,443977,431,3,6,3,0.56,24,22.33,0
56,18641,104468,392,8,9,11,0.49,12,7.47,0
44,102132,300531,821,13,9,10,0.53,36,10.02,0
43,47959,438966,593,2,5,11,0.49,48,9.93,0
31,159378,73602,691,0,3,12,0.43,48,5.4,0
34,192254,419472,548,26,5,4,0.7,12,19.05,0
35,89123,498857,716,28,2,3,0.27,48,6.0,0
62,36498,403810,442,10,6,0,0.6,24,4.16,0
69,85198,7460,536,0,5,9,0.69,48,20.06,1
46,42197,77356,586,11,2,5,0.85,48,22.9,0
37,166791,321842,576,24,0,4,0.35,24,19.81,0
44,123775,264925,686,8,9,3,0.82,36,21.16,0
35,40032,368890,681,4,4,5,0.9,36,16.1,0
21,74624,21191,749,14,9,11,0.63,24,22.53,0
18,93177,89631,590,17,1,4,0.74,24,13.93,0
67,56964,250702,468,8,6,2,0.42,60,24.74,0
18,176100,277673,742,12,6,1,0.91,60,5.28,0
43,126030,37175,483,27,3,12,0.65,48,20.8,1
62,69646,284819,344,12,5,5,0.33,48,17.11,0
37,96187,441374,567,23,0,3,0.41,60,15.77,0
69,154608,313942,775,12,1,10,0.61,48,18.97,0
40,132399,338054,552,26,5,14,0.26,36,21.49,0
27,71747,397544,695,9,1,12,0.73,36,21.98,1
28,60712,162048,588,9,3,9,0.25,12,6.86,0
58,152345,199188,511,21,3,2,0.58,60,7.33,0
58,86820,345822,320,6,9,13,0.68,36,3.36,1
22,140342,67821,615,27,8,7,0.82,12,5.9,0
18,106228,17204,737,21,9,11,0.71,24,8.81,0
34,89353,453881,722,4,6,8,0.77,36,18.86,1
39,107091,274538,532,19,6,14,0.87,12,13.47,0
51,100914,251464,422,6,0,6,0.59,48,19.67,0
62,196902,331958,513,19,4,1,0.81,12,13.7,0
58,121718,38593,339,9,2,7,0.26,36,15.22,1
46,163199,440180,631,9,2,10,0.78,48,5.44,1
21,26539,213260,481,25,5,12,0.25,48,20.08,0
22,192833,120064,564,24,3,12,0.89,12,19.68,0
28,61219,497492,832,20,7,10,0.35,12,9.77,0
68,160764,58365,731,23,3,4,0.2,36,10.23,0
38,28334,245644,495,27,7,14,0.18,48,7.83,0
52,174687,398659,808,12,3,14,0.22,60,20.9,0
29,22903,225511,746,14,2,14,0.45,12,19.43,0
43,174599,497274,827,27,4,10,0.52,60,16.4,0
68,161701,426396,501,27,4,9,0.87,60,8.25,1
36,73008,447007,432,5,9,6,0.39,48,6.78,1
62,114318,484871,438,19,9,4,0.25,36,4.11,0
24,172780,211971,792,11,0,1,0.72,60,4.0,0
64,156932,441881,369,18,7,11,0.17,36,7.12,1
24,163510,108700,314,10,7,11,0.85,12,5.21,1
43,82300,364221,511,5,7,11,0.42,48,15.23,0
57,144263,401681,359,0,9,3,0.6,24,10.88,0
22,35842,73247,551,1,3,12,0.22,48,12.79,0
38,57372,187631,745,22,8,10,0.18,24,16.07,0
31,129316,161270,301,14,9,4,0.77,12,17.5,0
21,113971,321884,635,3,2,5,0.44,36,17.26,0
40,53744,158560,318,4,6,4,0.94,12,8.74,0
59,131082,174587,377,14,5,9,0.52,48,20.81,1
37,72442,487360,771,10,8,10,0.81,24,23.19,1
32,144070,295042,327,9,3,14,0.93,24,9.95,1
67,100990,400135,464,16,3,0,0.3,48,3.38,0
69,136670,186142,757,1,5,0,0.77,48,22.78,0
62,121917,67613,475,19,7,14,0.07,12,23.32,0
46,18650,101707,328,23,2,2,0.66,60,4.12,0
25,60117,378921,578,9,7,8,0.72,24,3.11,1
58,106244,484351,582,19,7,10,0.48,48,20.96,0
65,198844,480717,778,29,6,1,0.2,12,9.63,0
36,18190,52003,818,2,6,9,0.61,60,23.12,0
65,63113,53478,604,18,4,4,0.86,36,7.77,0
56,154861,412650,408,27,1,8,0.89,48,21.95,1
63,47125,444462,623,4,1,6,0.72,60,4.51,1
45,145000,434865,505,2,9,10,0.29,36,8.73,0
63,163531,64030,533,7,7,7,0.83,36,24.41,0
44,181490,189133,757,4,5,1,0.85,12,8.09,0
21,126904,400215,486,27,7,4,0.38,24,5.93,0
32,193157,150921,781,29,2,8,0.21,48,21.86,0
52,33768,474655,706,11,0,0,0.84,60,5.59,0
54,196033,251160,808,13,5,0,0.85,36,5.14,0
18,96099,319944,819,6,1,9,0.14,24,10.12,0
20,173957,272589,352,10,8,7,0.92,36,16.98,1
64,102421,499148,697,7,4,1,0.53,48,18.64,0
41,21895,154112,498,4,4,8,0.94,48,22.39,1
44,196383,462531,690,7,9,9,0.45,12,14.9,0
57,86017,267390,797,11,7,8,0.53,48,11.66,0
53,38932,36153,471,14,5,3,0.29,48,10.89,0
51,36360,272356,385,18,2,1,0.86,48,21.63,0
46,69847,139411,485,15,8,2,0.45,24,18.92,0
41,105365,486894,455,13,9,9,0.78,60,22.92,1
41,100468,61238,792,27,3,0,0.12,60,24.21,0
59,53931,417610,820,6,9,2,0.76,48,9.6,0
21,70823,321015,429,7,3,4,0.49,60,14.65,0
20,53032,367816,380,6,1,2,0.05,48,16.9,0
51,33807,475938,683,29,2,2,0.25,60,6.6,0
66,157839,301751,594,17,3,9,0.22,60,4.17,0
40,154143,57055,568,23,6,5,0.73,36,22.09,0
69,68413,109509,834,5,2,2,0.48,24,14.78,0
40,172221,140467,677,25,7,2,0.19,36,15.56,0
62,30540,132378,675,18,7,14,0.28,36,15.21,0
22,85248,413506,387,3,9,8,0.5,60,19.61,1
48,125494,92687,410,22,1,1,0.07,12,6.2,0
58,100435,332222,453,2,3,0,0.43,12,16.51,0
23,34787,401907,762,16,7,9,0.66,24,13.33,1
54,35982,405686,455,21,0,7,0.52,48,22.73,1
27,37606,402057,617,18,0,12,0.59,60,14.43,0
57,156222,107652,537,26,3,13,0.34,24,23.74,0
24,127223,330341,633,14,1,2,0.21,36,10.77,0
56,61936,60773,405,25,0,6,0.78,60,24.27,1
55,108286,415992,781,5,7,1,0.87,36,22.25,0
38,154665,207668,681,25,1,10,0.51,24,15.85,0
37,163430,386087,560,11,3,10,0.32,12,10.78,0
20,52381,32584,592,18,2,11,0.51,24,11.27,0
68,136465,249901,634,5,1,7,0.84,60,20.0,0
39,43074,402516,775,10,7,8,0.67,60,15.77,1
64,166667,270482,524,19,2,7,0.82,48,11.83,0
21,59194,67601,753,28,8,7,0.35,12,16.99,0
45,195449,141559,595,19,9,7,0.69,60,19.13,0
29,41853,41282,762,9,4,13,0.64,12,3.5,0
55,88719,231137,513,25,8,6,0.56,60,4.98,0
68,166733,382591,457,15,2,1,0.53,12,5.08,0
53,196565,100798,571,26,4,7,0.55,24,8.1,0
64,133724,135963,537,17,9,4,0.81,12,12.39,0
58,182567,475032,602,13,5,5,0.87,36,20.68,0
22,28703,375755,820,3,8,3,0.15,24,10.72,0
30,199152,164876,620,26,7,0,0.56,60,3.38,0
40,176887,145987,358,11,1,12,0.88,60,13.63,1
67,175637,278302,657,19,1,4,0.17,48,24.93,0
47,132491,210229,550,26,4,2,0.42,36,10.68,0
54,73453,15547,735,22,4,8,0.13,48,24.15,0
42,103478,355857,445,20,4,3,0.15,24,5.23,0
65,48161,269603,651,7,3,9,0.86,48,6.81,0
44,129296,426984,544,6,7,1,0.45,24,18.93,0
68,155788,68146,600,25,4,3,0.67,48,14.03,0
31,48349,370721,737,8,0,2,0.18,12,19.83,0
65,62098,449086,399,23,9,2,0.07,24,22.0,0
64,123435,112761,779,24,4,4,0.85,24,8.52,0
53,146204,370871,714,16,0,0,0.57,12,18.02,0
56,66990,317604,464,9,3,4,0.07,12,16.37,0
33,83921,87970,601,28,0,7,0.94,36,21.95,0
39,182610,196889,420,27,5,14,0.49,12,12.46,1
38,115572,174319,387,2,5,14,0.48,48,4.14,0
38,22213,20419,516,20,0,9,0.61,12,15.63,0
25,139693,498769,478,24,7,11,0.06,12,24.1,1
66,190295,40577,462,7,3,8,0.56,24,3.32,0
33,106655,7921,469,13,1,11,0.62,24,8.29,1
48,83371,402892,600,25,0,0,0.32,12,9.95,0
59,83274,484177,673,6,2,13,0.7,36,19.85,1
27,122853,498937,502,15,6,1,0.39,24,10.11,0
49,19134,447900,346,17,9,1,0.7,48,8.26,1
51,106428,149535,762,10,9,5,0.18,48,17.27,0
26,54601,161546,707,5,7,0,0.87,12,4.02,0
34,88889,308079,493,19,4,10,0.84,12,6.75,1
28,30690,130534,726,20,6,0,0.19,36,11.98,0
49,16909,465221,616,13,1,1,0.89,12,10.82,0
27,106239,261872,778,20,3,14,0.55,60,10.64,0
39,95032,456812,720,12,5,11,0.68,60,5.39,1
34,27062,77828,568,3,4,12,0.81,12,10.94,0
21,90386,128649,780,19,5,3,0.13,60,20.56,0
65,180803,489161,562,19,1,1,0.2,48,12.1,0
69,151225,356206,725,10,6,3,0.31,12,15.9,0
64,156553,60152,465,17,7,2,0.48,48,6.6,0
42,114270,225073,727,0,8,2,0.36,48,4.53,0
38,81425,363635,696,11,5,14,0.51,60,22.36,0
54,99981,228393,515,17,6,8,0.22,36,10.29,0
55,119470,91569,406,6,0,7,0.66,48,10.71,1
66,174277,339611,397,11,8,11,0.1,60,22.31,1
18,103887,450792,781,0,5,11,0.38,36,18.57,0
42,96542,464843,798,21,3,9,0.21,60,19.64,0
68,190221,161844,529,3,9,8,0.71,60,18.0,0
53,64112,414579,556,17,8,0,0.85,12,5.33,0
34,157012,164562,342,14,0,11,0.12,24,24.08,1
58,74010,457220,541,2,1,4,0.76,36,23.0,0
41,39485,127537,394,6,2,11,0.86,60,8.2,1
19,104299,58806,487,5,0,11,0.93,48,20.69,1
57,120584,398476,684,14,1,3,0.57,48,12.01,0
32,147139,80992,699,14,1,10,0.34,24,18.04,0
49,35607,289464,805,5,6,13,0.34,36,6.64,0
56,76597,346115,466,7,9,8,0.39,12,14.85,1
23,89554,263852,424,7,5,13,0.6,36,5.79,0
18,194593,178217,386,21,8,2,0.49,48,14.8,0
64,30187,199760,788,0,4,4,0.64,48,8.36,0
40,18985,315725,525,25,8,7,0.09,12,12.95,0
56,189124,490777,644,12,9,9,0.15,12,17.7,0
34,165635,360789,817,22,8,14,0.93,48,22.3,1
51,193394,25754,330,23,1,4,0.95,60,6.64,0
58,66514,74837,595,20,8,8,0.72,60,22.65,0
46,33608,143279,713,12,2,1,0.28,12,11.58,0
26,86327,426136,434,10,2,5,0.91,60,21.56,1
30,32221,223811,824,3,8,4,0.24,12,14.28,0
23,63506,390890,303,6,6,8,0.71,36,21.97,1
23,35968,119780,477,27,7,6,0.15,36,17.58,0
37,142677,92081,558,11,6,7,0.63,36,14.19,0
69,174009,291160,364,26,8,6,0.73,12,9.88,1
20,195580,494850,662,12,7,12,0.82,12,24.32,0
34,187903,327666,316,21,3,9,0.71,60,20.62,1
66,189005,388040,499,11,1,9,0.88,60,11.39,1
29,193379,472308,843,15,4,4,0.52,60,6.67,0
65,194412,452284,511,5,1,10,0.66,24,20.15,1
64,117951,117099,734,13,3,12,0.38,12,24.78,0
62,123306,156174,572,18,1,13,0.06,36,9.14,0
18,58601,371573,589,15,4,4,0.73,36,23.15,0
34,87178,269068,782,26,5,12,0.83,24,5.76,0
20,174826,90015,533,25,0,10,0.21,24,23.95,0
43,189382,109987,707,3,7,3,0.08,36,19.4,0
32,84893,59333,445,4,1,1,0.2,12,10.63,0
53,101799,220530,729,8,4,13,0.86,36,9.7,0
49,63367,482412,731,23,7,8,0.32,36,17.16,0
49,28201,182171,844,2,4,9,0.26,24,16.06,0
21,148811,193418,796,21,2,9,0.06,24,23.22,0
35,28231,131372,388,9,5,11,0.32,60,19.86,1
66,188567,211553,710,16,0,9,0.69,24,14.89,0
36,167240,448278,540,18,0,9,0.91,36,23.41,1
60,178696,398522,522,9,7,2,0.33,60,16.04,0
69,156707,355639,767,29,6,10,0.27,36,21.69,0
52,24964,74767,621,11,9,10,0.85,12,21.5,0
57,173857,109332,674,22,9,2,0.82,12,23.22,0
31,27336,148279,411,6,2,2,0.35,24,4.49,0
50,92475,306570,826,17,7,7,0.11,60,15.84,0
31,173484,11336,711,18,7,5,0.94,48,13.3,0
51,97212,379344,568,14,0,0,0.66,12,13.79,0
