booking_id,airline,source_city,destination_city,ticket_class,stops,date_of_booking,dep_time,duration,days_until_flight,ticket_price,app_name,app_category,app_rating,reviews,app_size,installs,app_price,content_rating,last_updated,supported_device
BK05411,PIA,Quetta,Istanbul,Economy,1 stop,24/03/2024,07:15,6h,19,21572,Williams Inc App,Finance,1.6,4718394,91.5M,"5,000+",0,Everyone,"April 11, 2020",iOS
BK03446,Emirates,Islamabad,Toronto,Business,2 stops,14/05/2021,06:20,6h 20m,148,62776,"Valdez, Young and Johnson App",Finance,2.5,1448877,85.8M,"5,000,000+",0,Teen,"December 4, 2021",iOS
BK04883,SereneAir,Lahore,Kuala Lumpur,Business,non-stop,15/01/2022,23:50,13h 25m,139,98026,Jackson Inc App,Education,4.3,1502292,65.0M,"5,000+",0,Mature 17+,"January 20, 2021",Android
BK04970,SereneAir,Islamabad,London,Economy,1 stop,28/06/2023,14:45,5h 20m,22,15356,Clayton-Johnston App,Finance,,2569782,513k,"10,000+",0,Teen,"May 3, 2024",Both
BK00740,AirBlue,Multan,Kuala Lumpur,Economy,1 stop,22/10/2022,17:45,16h 10m,128,26809,"Wright, Hernandez and Bailey App",Social,1.5,1122051,515k,"10,000+",0,Mature 17+,"July 8, 2024",iOS
BK02868,AirBlue,Lahore,Kuala Lumpur,Business,non-stop,19/02/2024,12:00,3h 15m,133,71457,Bush-Alexander App,Education,3.9,3480647,307k,,0,Everyone,"June 11, 2021",Both
BK03292,SereneAir,Lahore,Toronto,Economy,2 stops,28/02/2022,07:15,3h 15m,84,6704,Patterson Ltd App,Lifestyle,1.4,2826176,58.4M,"50,000+",$0.99,Mature 17+,"January 28, 2021",iOS
BK05103,FlyJinnah,Multan,Kuala Lumpur,Economy,1 stop,20/02/2021,11:00,2h 50m,38,27713,Allen LLC App,Entertainment,2.1,4758587,875k,"100,000+",0,Everyone,"June 11, 2021",iOS
BK05941,SereneAir,Quetta,Istanbul,Business,non-stop,16/08/2024,15:50,12h 15m,102,66018,"Davies, Hawkins and Hughes App",Finance,2.4,,18.1M,"100,000+",0,Adults Only 18+,"July 3, 2020",Android
BK00587,SereneAir,Islamabad,New York,Economy,3 stops,14/02/2024,22:20,10h 45m,4,23159,"Anderson, Pena and Pratt App",Entertainment,,2140109,94.5M,"100,000+",0,Everyone,"December 18, 2024",Android
BK05403,SereneAir,Multan,London,Economy,non-stop,20/12/2023,15:10,18h 15m,28,27381,Garcia-Ellis App,Health,2.2,2728727,87.7M,"1,000+",$0.99,Everyone,"March 28, 2024",Both
BK02990,SereneAir,Quetta,Kuala Lumpur,Economy,non-stop,25/08/2023,00:45,,71,16865,"Cox, Reyes and Deleon App",Social,1.5,2769984,472k,"1,000,000+",0,Everyone,"March 25, 2020",Both
BK04445,AirBlue,Peshawar,Istanbul,Business,non-stop,08/08/2023,23:15,8h 50m,155,70990,"Smith, Sutton and Davis App",Education,2.4,,775k,"50,000+",0,Everyone,"July 19, 2023",iOS
BK06568,AirBlue,Islamabad,Kuala Lumpur,Economy,non-stop,01/10/2024,01:30,2h 15m,96,32803,Little-Cook App,Travel,4.4,1025011,60.7M,"10,000+",$4.99,Mature 17+,"October 6, 2023",Android
BK01029,FlyJinnah,Lahore,New York,First,non-stop,05/12/2023,20:20,14h 45m,23,161407,Vaughan Ltd App,Travel,4.2,2638244,20.9M,,0,Mature 17+,"February 28, 2020",Both
BK05260,AirBlue,Multan,New York,Economy,1 stop,26/11/2023,00:15,,179,7126,Stewart and Sons App,Finance,2.0,3138011,52.0M,"1,000,000+",0,Mature 17+,"April 20, 2021",Both
BK06608,AirBlue,Quetta,Istanbul,Economy,3 stops,04/08/2023,15:50,18h 10m,175,5912,Torres LLC App,Social,3.5,215202,208k,"5,000,000+",0,Everyone,"December 12, 2022",Both
BK03280,AirBlue,Islamabad,Dubai,Business,1 stop,01/05/2024,01:20,13h 25m,,84290,"Stevens, Reed and Lewis App",Entertainment,,820862,15.4M,"10,000+",0,Teen,"March 7, 2021",iOS
BK03209,Turkish Airlines,Peshawar,New York,Economy,1 stop,17/12/2024,19:30,13h 10m,143,12094,"Davis, Bowen and Odom App",Business,3.8,4331497,369k,"1,000+",0,Everyone,"August 5, 2022",Both
BK07918,Emirates,Quetta,Istanbul,Economy,non-stop,12/11/2022,20:30,3h 30m,165,25796,Young PLC App,Social,1.4,4317896,901k,"500,000+",0,Everyone,"February 17, 2021",iOS
BK05638,FlyJinnah,Quetta,Toronto,Economy,1 stop,23/02/2021,19:45,15h 10m,143,17837,Roberts-Pham App,Travel,4.8,2475580,21.5M,"100,000+",0,Everyone,"April 27, 2021",iOS
BK06798,Turkish Airlines,Quetta,Dubai,Economy,non-stop,22/11/2021,03:20,7h 15m,135,17468,"White, Hahn and Martinez App",Education,2.8,1535188,25.9M,"100,000+",$2.99,Mature 17+,"April 28, 2022",Android
BK00574,PIA,Islamabad,New York,Economy,1 stop,05/07/2023,16:10,5h 30m,145,29061,"Robbins, Foley and Harris App",Entertainment,,4103455,81.6M,"10,000+",0,Everyone,"July 11, 2024",Android
BK04041,PIA,Multan,Istanbul,Business,1 stop,07/10/2021,12:15,14h,,71171,"Garner, Santiago and Chavez App",Social,1.3,2606485,19.5M,"1,000,000+",0,Teen,"February 8, 2024",Android
BK00648,PIA,Karachi,Toronto,Business,1 stop,18/02/2023,13:45,8h 45m,74,65919,Molina LLC App,Travel,3.2,4975683,65.5M,"500,000+",0,Mature 17+,"November 12, 2022",Android
BK00596,SereneAir,Peshawar,London,First,1 stop,24/10/2023,01:10,1h,163,165218,"Bonilla, Watson and Goodwin App",Finance,2.5,1305549,15.5M,"1,000,000+",$0.99,Everyone,"January 17, 2024",Both
BK07035,Emirates,Lahore,Istanbul,Economy,2 stops,12/06/2023,02:50,,11,36213,Moreno Group App,Social,4.1,3432392,84.1M,"5,000,000+",$0.99,Mature 17+,"October 3, 2024",Android
BK05348,Emirates,Lahore,Kuala Lumpur,Business,3 stops,19/10/2021,18:20,9h 25m,75,78166,Lewis and Sons App,Business,2.6,2211135,18.5M,"1,000+",$4.99,Everyone,"November 3, 2020",Both
BK05655,Turkish Airlines,Karachi,Kuala Lumpur,Economy,1 stop,16/09/2022,21:00,6h,15,26150,Green Group App,Social,2.9,2311456,18.5M,"50,000+",0,Mature 17+,"January 18, 2020",Android
BK03397,SereneAir,Islamabad,Istanbul,Economy,1 stop,10/04/2023,19:30,13h 50m,112,34308,Holland-Beck App,Travel,3.3,1179352,28.5M,"50,000+",0,Everyone,"April 8, 2023",Both
BK07445,FlyJinnah,Multan,London,Economy,1 stop,21/05/2023,07:15,7h 20m,91,22063,Joyce LLC App,Health,2.2,2669602,82.1M,"500,000+",0,Mature 17+,"July 13, 2024",Both
BK01309,PIA,Quetta,Dubai,Business,2 stops,12/03/2024,22:50,3h 20m,23,72176,Dalton and Sons App,Lifestyle,4.6,2628970,404k,"50,000+",0,Everyone,"April 16, 2021",Both
BK04567,AirBlue,Multan,London,Business,nonstop,14/09/2023,08:20,3h 30m,101,88469,"Walsh, Powell and Tucker App",Finance,2.9,354941,231k,"500,000+",0,Teen,"April 7, 2020",Android
BK07834,SereneAir,Lahore,London,Business,1 stop,06/04/2024,05:30,,42,75971,"Smith, Norman and Jones App",Education,3.0,4953939,,"5,000,000+",0,Everyone,"January 14, 2023",Android
BK07595,SereneAir,Islamabad,Istanbul,Economy,1 stop,24/07/2023,22:50,13h 10m,159,19476,Taylor-Rose App,Finance,,3577698,15.4M,"1,000,000+",0,Mature 17+,"August 22, 2023",Android
BK04897,Turkish Airlines,Islamabad,New York,Economy,1 stop,03/02/2022,19:50,9h,9,25373,"Green, Jenkins and Reeves App",Social,2.6,308067,382k,"5,000+",$0.99,Everyone,"June 6, 2023",Both
BK00282,Turkish Airlines,Peshawar,London,Business,non-stop,10/09/2022,21:15,17h 20m,59,83009,"Nelson, Cruz and Griffin App",Health,4.6,142222,41.2M,"500,000+",$1.49,Everyone,"November 7, 2024",iOS
BK05029,SereneAir,Quetta,Dubai,Economy,non-stop,13/05/2022,20:20,7h 30m,,19563,Cox-Morales App,Business,2.4,4287990,597k,"500,000+",0,Everyone,"November 1, 2022",Android
BK00733,PIA,Islamabad,Istanbul,Economy,1 stop,22/04/2024,14:45,4h 10m,,26178,"Tran, Bishop and Sweeney App",Entertainment,4.0,2573513,43.5M,"50,000+",0,Teen,"July 18, 2022",Android
BK02764,FlyJinnah,Lahore,New York,Economy,non-stop,06/10/2022,17:50,12h 50m,94,27839,"Tucker, Myers and Casey App",Finance,3.4,1011813,64.0M,"5,000+",0,Everyone,"November 13, 2023",Android
BK06977,AirBlue,Multan,Toronto,Economy,3 stops,02/08/2023,03:30,3h 15m,9,5000,Becker Group App,Finance,3.7,4568052,28.0M,"5,000+",0,Everyone,"October 15, 2023",Both
BK03000,AirBlue,Islamabad,Toronto,Business,1 stop,06/05/2024,06:50,,140,78467,"Barnett, Cervantes and Donovan App",Travel,3.9,3160684,79.1M,"5,000,000+",$2.99,Teen,"January 26, 2020",iOS
BK01909,SereneAir,Islamabad,New York,Business,1 stop,11/11/2022,12:30,12h 15m,35,79888,Hawkins-Wood App,Education,2.2,2754086,66.8M,"100,000+",0,Everyone,"February 18, 2022",iOS
BK05241,PIA,Peshawar,New York,Business,2 stops,02/09/2022,16:30,5h 55m,133,74300,Owens-Howard App,Education,3.4,3103097,35.0M,"100,000+",0,Everyone,"September 9, 2020",Android
BK05714,AirBlue,Islamabad,Istanbul,Economy,3 stops,26/05/2021,04:00,6h 50m,80,8147,Hernandez LLC App,Social,2.4,4174776,38.6M,"500,000+",0,Teen,"August 23, 2024",Both
BK07483,Emirates,Lahore,London,Economy,1 stop,16/10/2022,17:45,18h 25m,115,15743,"Patterson, Swanson and Brown App",Business,,2030499,61.6M,,0,Everyone,"November 3, 2020",iOS
BK03086,FlyJinnah,Islamabad,Kuala Lumpur,Economy,non-stop,21/04/2021,23:10,2h 30m,110,41756,Smith Group App,Lifestyle,3.2,2014628,18.4M,"50,000+",0,Teen,"June 14, 2023",iOS
BK01112,Turkish Airlines,Multan,Dubai,Economy,non-stop,23/09/2024,07:20,2h 45m,53,30249,Harris-Davis App,Education,3.4,1290247,63.2M,"50,000+",0,Teen,"June 1, 2021",Both
BK06600,Emirates,Islamabad,Toronto,Economy,1 stop,06/01/2021,10:50,18h 50m,158,19099,Taylor-Green App,Lifestyle,2.6,1742182,701k,"10,000,000+",0,Everyone,"November 9, 2022",Both
BK04681,Emirates,Multan,Istanbul,Economy,non-stop,21/07/2021,04:45,9h 25m,6,23912,Pitts-Perez App,Finance,2.8,3397630,74.8M,"50,000+",0,Everyone,"October 5, 2021",iOS
BK02196,PIA,Quetta,London,Economy,non-stop,21/06/2023,02:50,2h,58,22905,Douglas-Armstrong App,Entertainment,3.0,4697879,609k,"50,000+",0,Everyone,"November 22, 2022",Both
BK00161,Emirates,Peshawar,Istanbul,Business,1 stop,18/10/2022,18:00,2h,89,67017,"Brown, Johnson and Orr App",Education,4.8,294701,64.1M,"1,000+",0,Everyone,"June 16, 2024",iOS
BK05208,Emirates,Karachi,Dubai,First,non-stop,26/12/2022,21:50,1h,73,151869,Miller-Peterson App,Travel,,2697514,28.5M,"5,000+",$1.49,Everyone,"October 4, 2023",Both
BK02799,SereneAir,Peshawar,New York,Business,2 stops,17/02/2022,12:50,18h 50m,170,81259,Griffin-Johnston App,Entertainment,2.5,,41.8M,"10,000+",0,Everyone,"May 13, 2020",Both
BK06012,FlyJinnah,Karachi,Istanbul,First,non-stop,23/04/2022,19:20,,157,169042,Malone Group App,Entertainment,5.0,4328738,,"1,000+",0,Everyone,"January 4, 2021",Android
BK03166,Turkish Airlines,Quetta,London,Economy,1 stop,18/09/2024,13:00,6h 20m,75,22427,"Brown, Horne and Lutz App",Business,2.1,3892285,61.5M,"100,000+",0,Teen,"December 15, 2020",iOS
BK04956,SereneAir,Peshawar,Dubai,Economy,1 stop,22/05/2024,02:00,6h 50m,162,9409,Peterson-Collier App,Travel,3.8,2744367,23.2M,"10,000+",0,Mature 17+,"August 28, 2021",Android
BK00953,Turkish Airlines,Karachi,London,Economy,1 stop,13/07/2024,16:15,16h,168,14897,Thompson and Sons App,Business,2.4,1290697,78.0M,"100,000+",0,Adults Only 18+,"December 23, 2020",Android
BK04233,Turkish Airlines,Multan,London,Economy,1 stop,25/06/2023,05:20,8h 45m,22,16625,Clark-Thompson App,Finance,2.7,3376146,793k,"50,000+",0,Everyone,"May 15, 2024",iOS
BK01332,Emirates,Karachi,London,Economy,non-stop,18/06/2024,08:15,10h 15m,130,16283,"Soto, Myers and Ford App",Social,3.7,159645,56.7M,"1,000,000+",0,Everyone,"June 12, 2023",Both
BK01220,AirBlue,Quetta,Kuala Lumpur,Economy,non-stop,13/12/2023,19:30,8h 25m,72,19299,"Horton, Bryant and Mendoza App",Travel,3.1,1124839,627k,"50,000+",0,Everyone,"February 4, 2021",Android
BK05312,FlyJinnah,Lahore,Kuala Lumpur,Economy,1 stop,21/06/2022,11:50,16h 10m,112,28387,Jenkins PLC App,Social,1.1,3370381,72.1M,,0,Teen,"February 3, 2023",Both
BK06773,FlyJinnah,Lahore,Istanbul,Business,2 stops,18/08/2022,02:15,2h 55m,102,73715,"Rodgers, Watson and Kirby App",Social,3.6,1398615,321k,"50,000+",0,Everyone,"October 28, 2020",Both
BK00607,Turkish Airlines,Peshawar,New York,Economy,non-stop,06/03/2022,16:30,18h 15m,105,38196,Johnson Ltd App,Finance,,1988308,82.4M,"50,000+",0,Mature 17+,"June 15, 2024",Both
BK00165,FlyJinnah,Islamabad,New York,First,1 stop,20/03/2024,06:30,9h 55m,49,148453,Carter Group App,Education,3.0,2266677,888k,"100,000+",0,Mature 17+,"August 25, 2023",iOS
BK06251,AirBlue,Lahore,Istanbul,Business,1 stop,07/01/2024,20:20,3h 50m,49,90385,Williams-Hopkins App,Entertainment,2.2,3845388,549k,"50,000+",$2.99,Teen,"June 9, 2022",Both
BK01041,FlyJinnah,Peshawar,Dubai,Economy,non-stop,17/06/2022,15:30,6h,99,20395,Pacheco-Larsen App,Education,3.8,,,"10,000+",$2.99,Everyone,"January 26, 2021",Android
BK03969,PIA,Quetta,Istanbul,Economy,1 stop,07/08/2023,13:30,1h 30m,88,22379,Cortez PLC App,Education,1.2,3866930,19.8M,"5,000+",$1.49,Adults Only 18+,"January 22, 2023",Both
BK06075,PIA,Quetta,Dubai,Economy,non-stop,01/01/2023,14:30,7h 25m,18,26761,Harvey LLC App,Health,4.9,2068929,881k,"50,000+",0,Everyone,"July 21, 2022",Android
BK06762,Emirates,Peshawar,London,Economy,1 stop,09/08/2023,02:30,4h 55m,109,10904,Hicks-Murray App,Social,2.1,2235952,901k,"500,000+",$0.99,Everyone,"December 5, 2024",Android
BK00210,Emirates,Peshawar,Istanbul,Business,1 stop,02/01/2024,10:10,17h 10m,88,70524,"Moss, Kemp and Coleman App",Social,2.8,1660579,39.8M,,0,Teen,"January 15, 2024",iOS
BK03613,Turkish Airlines,Multan,London,Economy,2 stops,11/11/2024,07:20,12h 50m,144,17935,Fuller-Cruz App,Entertainment,3.8,3993133,17.6M,"500,000+",0,Everyone,"August 14, 2021",Android
BK00330,Turkish Airlines,Islamabad,Istanbul,Economy,2 stops,05/02/2024,21:30,2h 30m,113,25571,Tyler LLC App,Social,3.9,3605704,36.0M,"500,000+",0,Everyone,"October 6, 2022",Both
BK06108,AirBlue,Quetta,Toronto,Economy,1 stop,14/09/2021,20:00,2h 20m,40,20257,Meyer LLC App,Entertainment,2.4,3489418,56.7M,"5,000,000+",0,Everyone,"October 8, 2024",Both
BK06625,FlyJinnah,Karachi,Toronto,Business,non-stop,13/08/2023,12:50,,9,77924,"Hancock, Lopez and Ross App",Business,3.3,,90.3M,"50,000+",$1.49,Everyone,"September 2, 2022",Both
BK02547,AirBlue,Peshawar,London,Business,2 stops,05/06/2021,16:30,16h 50m,42,74649,"Green, Walker and Ball App",Finance,2.9,3188717,45.6M,"100,000+",0,Teen,"November 6, 2023",iOS
BK03930,PIA,Peshawar,Istanbul,Economy,1 stop,26/11/2022,15:30,4h 45m,86,25226,"Green, Rubio and Lewis App",Entertainment,4.3,3484839,,"1,000+",0,Everyone,"May 13, 2022",Android
BK04298,Emirates,Karachi,Istanbul,Business,1 stop,18/06/2021,17:15,11h 25m,159,80725,Smith Group App,Social,1.7,2072723,946k,"50,000+",0,Everyone,"February 22, 2024",iOS
BK01430,AirBlue,Peshawar,Kuala Lumpur,First,2 stops,24/03/2023,18:45,5h 15m,38,144752,Martin Inc App,Entertainment,2.1,2919727,31.7M,"100,000+",$1.49,Mature 17+,"September 13, 2020",iOS
BK07862,Turkish Airlines,Lahore,Istanbul,Economy,1 stop,13/12/2021,20:00,4h 55m,91,21172,Henson Inc App,Health,4.6,3379719,95.6M,"10,000+",$2.99,Everyone,"June 22, 2020",Both
BK06238,SereneAir,Multan,Kuala Lumpur,Business,non-stop,03/04/2021,17:45,14h 55m,11,82719,Pratt Inc App,Finance,3.5,4541542,,"100,000+",0,Mature 17+,"January 23, 2022",Both
BK04906,Emirates,Quetta,Toronto,Economy,1 stop,14/01/2021,02:15,5h 30m,26,11907,Watson-Luna App,Entertainment,3.2,33065,71.8M,,$2.99,Teen,"December 12, 2022",iOS
BK00434,AirBlue,Peshawar,Istanbul,Business,1 stop,02/09/2023,03:45,13h 30m,,69184,"Spence, Mclaughlin and Andrews App",Business,2.2,2253074,18.9M,"10,000+",0,Mature 17+,"November 8, 2020",iOS
BK05204,Turkish Airlines,Multan,Toronto,Economy,1 stop,21/10/2022,15:50,,153,22618,James-Hines App,Lifestyle,2.3,2219629,118k,"500,000+",0,Everyone,"December 21, 2022",Both
BK06188,FlyJinnah,Lahore,Kuala Lumpur,Business,2 stops,23/10/2022,02:00,3h 50m,135,74116,Costa Inc App,Business,1.8,4787588,26.4M,,0,Teen,"January 21, 2021",iOS
BK00861,AirBlue,Lahore,Istanbul,First,1 stop,25/03/2022,23:15,10h,151,154058,Martin-Scott App,Lifestyle,2.6,917310,84.7M,"5,000+",0,Everyone,"December 19, 2023",iOS
BK04371,Emirates,Multan,New York,Economy,non-stop,14/07/2022,06:10,16h 25m,70,25240,"Smith, Barnett and Martin App",Social,2.6,3626467,71.6M,"50,000+",0,Everyone,"July 2, 2024",iOS
BK00968,SereneAir,Lahore,Istanbul,Business,1 stop,11/09/2021,05:20,6h 30m,37,87731,Williams Ltd App,Business,1.4,1456740,72.6M,"100,000+",0,Everyone,"August 25, 2022",iOS
BK06855,Emirates,Karachi,New York,Economy,non-stop,21/12/2024,18:20,13h 20m,89,34932,Scott-Horton App,Entertainment,2.4,4747600,26.3M,"10,000+",$1.49,Mature 17+,"September 27, 2023",Both
BK03730,Turkish Airlines,Multan,London,Economy,1 stop,27/03/2021,07:30,12h 30m,74,29941,"Peterson, Garcia and Snyder App",Entertainment,1.8,2195473,624k,"500,000+",0,Teen,"April 24, 2021",Both
BK03487,AirBlue,Islamabad,London,Economy,2 stops,10/01/2022,06:45,,95,32009,"Martin, Ruiz and Anderson App",Business,2.8,394094,11.1M,"100,000+",$2.99,Mature 17+,"March 19, 2021",iOS
BK03735,SereneAir,Islamabad,Kuala Lumpur,Business,1 stop,21/02/2024,08:15,,,69958,"Garcia, Jimenez and Saunders App",Health,2.1,2769188,672k,"100,000+",0,Everyone,"December 12, 2021",Android
BK03624,PIA,Quetta,Toronto,Economy,non-stop,11/05/2023,01:10,10h 50m,104,24660,Robinson-Nelson App,Social,3.8,3035585,,"100,000+",0,Mature 17+,"April 25, 2024",Android
BK06155,FlyJinnah,Lahore,Dubai,Economy,1 stop,06/11/2021,04:20,11h 10m,47,24964,"Wilkins, Morrison and Mendoza App",Health,4.6,2956773,39.9M,"5,000+",0,Everyone,"March 26, 2021",Both
BK03414,Turkish Airlines,Multan,New York,Economy,1 stop,04/08/2024,10:45,6h,135,28828,Lara-Johnson App,Education,3.5,1439383,80.9M,"100,000+",0,Everyone,"October 5, 2022",iOS
BK06236,AirBlue,Multan,New York,Economy,2 stops,27/08/2024,13:30,16h,159,11506,Owen-David App,Entertainment,,3818266,8.8M,"5,000+",$4.99,Everyone,"September 18, 2020",iOS
BK03696,FlyJinnah,Islamabad,Dubai,Economy,1 stop,24/02/2024,19:00,11h 45m,175,28189,"Miller, Gilmore and Duarte App",Entertainment,4.2,4069031,484k,"10,000+",0,Everyone,"May 22, 2023",Both
BK05443,FlyJinnah,Quetta,Toronto,Economy,non-stop,05/09/2022,03:50,15h 20m,14,33797,Henderson Inc App,Education,3.7,2334857,91.1M,"100,000+",0,Mature 17+,"January 20, 2023",Both
BK02814,PIA,Islamabad,London,Economy,1 stop,10/04/2024,14:00,,9,23262,"Harris, Meadows and Bush App",Social,1.0,3725819,73.9M,,0,Everyone,"December 11, 2020",Android
BK04982,SereneAir,Multan,London,Business,1 stop,25/07/2023,03:30,1h 20m,1,70656,Clark Ltd App,Health,4.2,30544,24.3M,"10,000,000+",$0.99,Teen,"April 5, 2023",Both
BK04653,Emirates,Islamabad,Istanbul,Economy,non-stop,02/12/2022,08:50,14h 50m,52,21945,Brown-Chavez App,Travel,1.8,2375758,,"5,000+",0,Mature 17+,"January 20, 2022",Android
BK00909,Emirates,Multan,Dubai,Economy,1 stop,10/06/2022,05:30,10h 50m,165,23288,Lopez PLC App,Education,2.0,3784751,91.1M,"100,000+",0,Everyone,"March 8, 2022",iOS
BK05478,Turkish Airlines,Lahore,Istanbul,Economy,2 stops,23/12/2022,23:45,16h 10m,103,27314,"Gutierrez, Rivers and Fox App",Education,1.5,4118508,47.1M,,0,Mature 17+,"October 11, 2020",Android
BK06214,Emirates,Multan,New York,Business,non-stop,27/06/2024,22:15,3h 55m,77,78819,"James, Carrillo and Foley App",Travel,4.2,2089526,384k,"10,000+",$1.49,Mature 17+,"November 25, 2024",Both
BK02563,SereneAir,Quetta,Kuala Lumpur,Economy,1 stop,21/01/2022,15:15,2h 55m,27,26015,"Stewart, Wilson and Smith App",Education,4.8,365849,91.7M,"10,000+",0,Everyone,"February 17, 2023",iOS
BK04606,PIA,Multan,Dubai,Economy,2 stops,26/03/2022,13:45,9h 25m,169,5000,Torres-Gardner App,Business,4.4,4648674,498k,"10,000+",$0.99,Teen,"October 1, 2024",iOS
BK06485,AirBlue,Islamabad,Dubai,Business,1 stop,16/12/2023,21:00,2h 45m,2,89934,Galvan-Davis App,Business,2.8,296458,62.2M,"100,000+",$0.99,Adults Only 18+,"January 7, 2024",Both
BK04318,AirBlue,Peshawar,New York,Economy,1 stop,05/01/2024,23:30,4h 10m,15,24078,Rivers-Walker App,Entertainment,3.0,2350047,14.5M,"100,000+",$2.99,Everyone,"January 26, 2021",Android
BK05394,Turkish Airlines,Quetta,Dubai,Economy,1 stop,24/03/2021,08:30,9h 25m,86,16065,Bauer-Smith App,Lifestyle,4.5,2022030,893k,"100,000+",0,Everyone,"November 17, 2024",iOS
BK00147,Emirates,Lahore,Kuala Lumpur,Economy,1 stop,14/04/2023,14:45,4h 15m,74,25280,Vaughn-Williams App,Education,3.5,3892421,70.6M,,0,Everyone,"June 9, 2022",Android
BK03362,Emirates,Karachi,Istanbul,Economy,non-stop,14/07/2024,17:30,7h 25m,117,19619,"Palmer, Zuniga and Beltran App",Travel,3.5,4191040,23.5M,"500,000+",0,Mature 17+,"April 4, 2024",Both
BK01778,AirBlue,Karachi,London,Economy,non-stop,14/01/2022,19:00,12h 30m,155,23899,Snyder Ltd App,Lifestyle,2.6,1883975,969k,"1,000,000+",0,Adults Only 18+,"November 21, 2024",Android
BK05150,Emirates,Lahore,New York,Economy,2 stops,03/10/2023,13:15,2h 45m,78,23213,Acosta-Fields App,Travel,3.8,4108637,36.8M,"50,000+",0,Everyone,"September 23, 2022",Android
BK05919,SereneAir,Karachi,Istanbul,Economy,non-stop,19/01/2022,23:00,4h 55m,72,22924,"Walls, Lawrence and Weber App",Finance,5.0,414731,,"1,000,000+",0,Everyone,"October 19, 2023",Android
BK03187,SereneAir,Quetta,New York,Economy,3 stops,09/09/2023,11:15,1h 20m,102,24971,Rogers Ltd App,Entertainment,4.8,4497693,410k,"5,000+",$2.99,Teen,"October 16, 2023",Both
BK06948,PIA,Multan,Toronto,Economy,1 stop,12/01/2021,06:50,6h 50m,172,11414,Stafford-Ramsey App,Entertainment,1.5,2455724,3.8M,"10,000+",$0.99,Teen,"April 19, 2020",Android
BK00509,FlyJinnah,Karachi,Kuala Lumpur,Economy,non-stop,26/05/2023,11:15,15h 20m,158,30438,Pace and Sons App,Health,3.2,4358923,55.0M,"1,000,000+",$2.99,Mature 17+,"January 9, 2022",iOS
BK04420,pIA,Peshawar,Istanbul,Economy,2 stops,12/09/2023,20:20,5h 10m,135,18331,"Morgan, Perez and Johnson App",Business,3.5,2455856,58.7M,"50,000+",0,Everyone,"March 25, 2020",Both
BK01562,Turkish Airlines,Peshawar,Kuala Lumpur,Business,non-stop,06/07/2022,18:00,,101,96922,Campbell-Smith App,Finance,2.2,2766261,80.1M,"1,000,000+",$1.49,Teen,"November 12, 2021",Both
BK04273,Emirates,Quetta,New York,Economy,2 stops,14/07/2024,17:00,13h 10m,122,11327,"Porter, Sims and Crawford App",Finance,4.6,69918,130k,"1,000,000+",0,Everyone,"July 14, 2022",Both
BK02853,SereneAir,Islamabad,New York,Economy,2 stops,13/06/2021,21:10,17h 50m,72,20046,Barrett-Young App,Education,4.4,2653263,16.6M,"50,000+",$2.99,Everyone,"May 9, 2021",Android
BK06005,SereneAir,Islamabad,Kuala Lumpur,Economy,non-stop,25/10/2023,16:00,18h 45m,80,14069,Huff LLC App,Health,3.5,4174428,,"1,000,000+",0,Teen,"August 15, 2022",iOS
BK00169,Turkish Airlines,Quetta,Dubai,Business,non-stop,02/05/2021,13:45,17h 30m,104,80904,"Wright, Smith and Thompson App",Business,2.0,,592k,"500,000+",0,Mature 17+,"August 9, 2024",iOS
BK03420,Emirates,Quetta,Istanbul,Economy,1 stop,08/04/2023,05:50,14h 25m,107,31876,Brown Inc App,Education,4.3,1081379,29.4M,"100,000+",$2.99,Adults Only 18+,"June 27, 2023",Both
