customer_age,annual_income_k,credit_score,purchase_frequency,avg_transaction_value,days_since_last_purchase,total_return_amount,num_support_tickets,website_visits_30d,email_open_rate_pct,customer_lifetime_value,cancellation_risk_score,customer_segment,payment_method,subscription_tier,country_code,device_type,browser,gender,employment_status,marital_status,education_level,signup_date,last_login,subscription_end_date,customer_feedback,promo_code_used,referral_source,customer_status,timezone,newsletter_subscribed,messy_column_01,messy_column_02,messy_column_03,messy_column_04,messy_column_05,messy_column_06,messy_column_07,messy_column_08,messy_column_09,messy_column_10,messy_column_11,messy_column_12,messy_column_13,messy_column_14,messy_column_15,messy_column_16,messy_column_17,messy_column_18,messy_column_19,messy_column_20,messy_column_21,messy_column_22,messy_column_23,messy_column_24,messy_column_25,messy_column_26,messy_column_27,messy_column_28,messy_column_29,messy_column_30
,23.1,805.0,13.0,117.57,31.0,184.55,3.0,1.0,61.9,100.0,30.7,N/A,crypto,expired,US,laptop,safari (old),NA,Part-time,Widowed,Some College,30/08/2024,2026-02-06 20:20:27,NULL,Terrible support,??,Friend,Inactive,AST,0,???,,N/A,???,value_1,,value_4,unknown,???,value_7,null,value_4,,NaN,value_8,,null,???,,???,,value_4,value_8,NaN,???,null,null,null,missing,
64.0,20.0,620.0,16.0,10.4,,64.34,3.0,1.0,36.3,127.84,43.2,Budget,??,NULL,IN,PC,Edge,,N/A,Married,ms,20240720,2026-03-28 20:20:27,NULL,Good service,,Twitter,Suspended,MST,1,,value_5,???,,,missing,???,N/A,N/A,value_5,null,,NaN,unknown,NaN,NaN,NaN,N/A,,null,NaN,unknown,unknown,???,null,,value_7,NaN,,???
50.0,,658.0,16.0,86.28,,87.27,4.0,1.0,42.4,100.0,76.5,null,crypto,Pro,es,PC,Safari,M,ft,,Some College,2026-01-26,2026-03-23 20:20:27,20270120,WILL NEVER BUY AGAIN,INVALID,,active?,N/A,subscribed,???,NaN,value_10,value_9,value_8,null,,,???,,value_2,NaN,unknown,unknown,NaN,???,missing,unknown,NaN,N/A,missing,N/A,,NaN,unknown,???,,missing,NaN,null
,,667.0,17.0,60.92,18.0,115.28,4.0,2.0,52.5,319.31,3.6,Premium,crypto,Pro,??,Desktop,Opera,FEMALE,Self-employed,single (never married),Bachelor's,20/01/2025,invalid date,02/20/2026,👍,expired,unknown,pending,PST,1,NaN,missing,???,NaN,,value_7,,,N/A,,unknown,value_5,,value_1,,value_10,,NaN,N/A,NaN,NaN,,N/A,value_7,null,NaN,,NaN,,missing
35.0,20.0,626.0,20.0,14.87,12.0,166.58,5.0,16.0,31.4,186.74,44.3,Budget,,Basic,IT,PC,safari (old),NA,Student,Single,,13/12/2025,2026-03-14 20:20:27,20/10/2026,Too expensive,FLASH50,Facebook,Inactive,CST,1,N/A,N/A,missing,null,N/A,N/A,,missing,missing,value_9,NaN,,N/A,???,???,N/A,null,missing,???,,unknown,missing,???,,null,,null,missing,???,???
18.0,,748.0,,51.83,15.0,26.57,0.0,1.0,30.7,100.0,84.2,Enterprise,Bank Transfer,basic+,IN,PC,chrome mobile,Prefer not to say,N/A,,Bachelor's,2026-02-01,2026-01-21 20:20:27,11/08/2026,meh,,Facebook,Inactive,HST,1,missing,???,,null,,N/A,NaN,missing,unknown,,???,,,missing,NaN,unknown,,???,???,unknown,value_4,NaN,N/A,NaN,unknown,N/A,,,,NaN
44.0,159.8,706.0,12.0,25.48,5.0,,8.0,200.0,42.3,5752.47,51.2,Budget,NA,basic+,UK,Mobile,chrome mobile,MALE,ft,,bs,2025-02-10,2026-02-12 20:20:27,02/17/2027,null,SAVE20,Friend,deleted,AST,unsubscribed,null,,null,???,,value_9,missing,value_6,???,missing,,value_3,missing,NaN,,,NaN,???,N/A,,missing,missing,,NaN,,,value_4,unknown,null,
,396.4,636.0,16.0,8.15,3.0,63.4,12.0,1.0,,248.68,80.8,Unknown,,?,IN,Tablet,unknown,NA,?,Single,,,2026-02-03 20:20:27,2026-09-07,null,FLASH50,,,,T,,null,,???,,unknown,null,null,unknown,missing,???,,unknown,NaN,???,null,null,,,unknown,missing,,,N/A,null,???,,,???,missing
29.0,74.5,,12.0,29.84,1.0,,1.0,1.0,56.4,999.91,30.7,,,NULL,FR,laptop,safari (old),,Full-time,Divorced,bs,21/02/2025,invalid date,NULL,WILL NEVER BUY AGAIN,??,,Churned,MST,No,value_4,missing,value_7,N/A,missing,missing,unknown,NaN,unknown,???,,missing,N/A,NaN,NaN,N/A,,N/A,missing,N/A,,N/A,???,missing,???,null,???,,???,
,20.0,742.0,13.0,10.11,18.0,140.54,2.0,3.0,33.4,786.76,86.7,Unknown,Cash,Free,ES,Android Phone,safari (old),Prefer not to say,Self-employed,Single,,20241216,invalid date,20270121,Great product!,,,Churned,,subscribed,???,???,NaN,,???,null,missing,unknown,value_2,value_3,null,null,,value_7,value_6,value_4,missing,unknown,NaN,unknown,unknown,value_4,value_8,,unknown,value_9,,,unknown,
38.0,92.8,620.0,,,,73.63,0.0,1.0,,370.91,64.8,Budget,NA,Pro,N/A,Desktop,null,female,Student,Married,,13/08/2025,2026-02-16 20:20:27,2026-12-14,N/A,??,Friend,deleted,AST,false,NaN,,???,NaN,N/A,value_5,missing,missing,,N/A,missing,unknown,,value_9,???,???,null,value_2,,NaN,null,missing,null,,,null,unknown,value_8,NaN,unknown
49.0,20.0,747.0,12.0,5.0,16.0,112.64,2.0,1.0,,,38.8,Budget,Bank Transfer,Pro,FR,laptop,unknown,male,Full-time,Divorced,hs,,2026-02-02 20:20:27,02/12/2026,So-so,INVALID,Google,pending,CST,unsubscribed,N/A,unknown,,value_9,missing,,???,value_4,null,null,,unknown,missing,NaN,NaN,unknown,unknown,value_8,N/A,value_6,null,NaN,,value_8,missing,NaN,NaN,N/A,,???
50.0,50.8,679.0,20.0,,0.0,20.26,0.0,1.0,28.7,190505.90892338706,58.6,N/A,Cash,NULL,IN,Mobile,unknown,male,pt,separated,ms,"Nov 17, 2024",invalid date,NULL,meh,expired,unknown,Inactive,unknown,true,,???,unknown,???,value_3,,???,,unknown,NaN,NaN,,unknown,N/A,NaN,,NaN,NaN,missing,null,missing,value_3,N/A,,missing,N/A,null,value_10,value_5,unknown
55.0,,688.0,10.0,57.02,76.0,16.97,0.0,1.0,49.6,,46.4,Enterprise,??,Enterprise,CA,Desktop,Opera,Non-binary,Retired,Divorced,High School,05/25/2024,2026-03-08 20:20:27,2026-08-25,Great product!,SAVE20,Friend,deleted,UTC,subscribed,value_10,,,value_6,,,,,missing,missing,N/A,???,N/A,missing,missing,missing,???,NaN,value_10,value_1,,unknown,,N/A,null,,N/A,value_10,null,
,20.0,694.0,13.0,158.91,25.0,33.7,2.0,4.0,24.5,277.09,15.0,Premium,Cash,Basic,es,Mobile (iOS),chrome mobile,female,N/A,Widowed,PhD,"May 11, 2024",2026-02-14 20:20:27,NULL,NaN,None,Email,,AST,0,value_6,???,,NaN,N/A,null,missing,,???,,NaN,missing,???,,???,unknown,NaN,missing,null,value_9,null,null,missing,NaN,value_1,,missing,N/A,,missing
43.0,27.0,704.0,10.0,19.2,40.0,105.94,2.0,3.0,31.9,,88.1,premium (legacy),PayPal,NULL,IN,???,null,,?,Single,hs,2024-08-14,2026-03-30 20:20:27,11/03/2027,NaN,??,,Active,unknown,Yes,???,NaN,NaN,NaN,value_5,,,NaN,NaN,unknown,null,value_3,???,,missing,missing,N/A,null,unknown,unknown,missing,,missing,unknown,missing,missing,unknown,,unknown,value_4
47.0,,634.0,11.0,17.51,21.0,114.42,4.0,1.0,28.2,,62.6,N/A,,basic+,US,Desktop,null,Non-binary,pt,,PhD,"Feb 25, 2026",2026-04-15 20:20:27,NULL,👍,,direct,active?,GMT,,???,null,null,N/A,,,NaN,NaN,NaN,unknown,???,???,N/A,NaN,???,???,NaN,missing,value_5,missing,NaN,N/A,null,N/A,value_7,null,???,value_9,,
27.0,85.9,699.0,10.0,29.39,,160.36,1.0,,25.0,,99.4,Unknown,PayPal,basic+,ES,PC,Opera,MALE,full-time,separated,bs,07/29/2025,invalid date,2027-02-05,👍,INVALID,Facebook,Churned,HST,No,value_1,null,,value_6,value_2,NaN,,NaN,unknown,value_9,???,,value_4,unknown,,,???,???,???,NaN,null,missing,,missing,null,???,,N/A,???,null
18.0,54.3,628.0,13.0,,31.0,,,6.0,67.7,100.0,,null,crypto,Basic,CA,Android Phone,Chrome,,ft,,Master's,,2026-04-08 20:20:27,2026-01-27,NaN,FLASH50,N/A,active?,HST,subscribed,unknown,???,unknown,,,NaN,value_5,unknown,value_1,NaN,unknown,N/A,NaN,???,NaN,???,???,N/A,NaN,NaN,,???,N/A,N/A,unknown,null,N/A,,value_8,value_10
39.0,20.0,,11.0,18.43,17.0,134.04,0.0,1.0,,582.23,18.4,Budget,Credit Card,Enterprise,ES,Mobile,null,Prefer not to say,?,Single,hs,12/30/2024,2026-03-23 20:20:27,NULL,meh,expired,Facebook,Active,unknown,,N/A,unknown,,missing,,null,,,missing,unknown,???,???,???,,???,unknown,N/A,NaN,???,missing,N/A,???,null,,???,null,null,,value_4,
41.0,37.8,744.0,,75.67,82.0,95.5,,1.0,36.1,,78.7,Unknown,PayPal,Enterprise,JP,Tablet,Edge,NA,N/A,,Bachelor's,2024-07-13,2026-02-24 20:20:27,14/03/2026,Terrible support,INVALID,direct,NULL,N/A,unsubscribed,unknown,null,unknown,,value_8,???,NaN,unknown,null,NaN,NaN,,,,NaN,null,???,???,N/A,unknown,???,missing,,null,null,missing,???,,null,N/A
67.0,69.0,667.0,15.0,6.25,52.0,,8.0,1.0,48.1,3732.91,17.7,premium (legacy),Bank Transfer,Pro,N/A,Android Phone,Edge,,N/A,Single,hs,01/26/2026,2026-03-29 20:20:27,NULL,Could be better,,Twitter,Suspended,unknown,,,null,missing,N/A,,value_2,unknown,,null,,,missing,missing,,N/A,NaN,value_4,,unknown,unknown,NaN,value_10,,,missing,???,null,N/A,missing,
55.0,113.5,557.0,8.0,246.74,11.0,,8.0,12.0,26.6,,10.5,null,PayPal,Basic,FR,Tablet,Chrome,M,Student,single (never married),PhD,01/05/2024,2026-04-06 20:20:27,"Oct 26, 2025",,,Google,NULL,EST,1,null,value_10,N/A,NaN,unknown,???,N/A,null,N/A,value_10,???,???,N/A,missing,value_5,???,NaN,N/A,null,,NaN,value_8,unknown,N/A,???,NaN,value_4,N/A,value_4,unknown
59.0,61.9,666.0,17.0,,8.0,47.9,4.0,,50.4,1530.35,17.6,Unknown,Credit Card,Trial,UK,Desktop,Firefox,FEMALE,Student,,Master's,"Sep 13, 2025",2026-02-19 20:20:27,"Dec 09, 2026",Great product!,SAVE20,Email,active?,GMT,T,N/A,,value_3,missing,unknown,value_10,N/A,N/A,,,NaN,value_2,N/A,,unknown,missing,N/A,value_9,unknown,null,,,,missing,value_3,N/A,unknown,???,missing,
45.0,67.1,671.0,15.0,28.23,21.0,198.46,1.0,6.0,38.1,,34.5,Budget,Credit Card,Free,n/a,PC,unknown,female,Unemployed,separated,Some College,03/03/2025,2026-02-13 20:20:27,20261114,Too expensive,,unknown,Inactive,CST,true,value_6,,missing,missing,N/A,,,,null,,NaN,???,N/A,,,NaN,,null,???,,null,N/A,,???,unknown,,???,null,null,
21.0,158.1,586.0,20.0,147.72,,121.6,0.0,,17.5,100.0,61.1,,,Free,FR,Desktop,safari (old),,Retired,separated,hs,,2026-03-06 20:20:27,20260307,Too expensive,??,Friend,Active,,T,N/A,N/A,N/A,,,null,null,NaN,,unknown,value_8,NaN,NaN,,,,unknown,missing,,null,,unknown,NaN,unknown,,,value_6,value_5,null,unknown
52.0,246.2,598.0,14.0,25.63,9.0,,7.0,1.0,57.5,1084.97,,null,NA,Trial,,,chrome mobile,,ft,NULL,Bachelor's,2025-03-22,2026-03-19 20:20:27,2027-01-08,,expired,direct,,PST,Yes,N/A,N/A,N/A,unknown,missing,,value_10,null,,value_8,null,N/A,N/A,unknown,value_6,unknown,N/A,,???,null,N/A,unknown,???,missing,unknown,,unknown,value_4,null,???
49.0,,729.0,19.0,34.37,2.0,55.81,0.0,49.0,,5515.37,79.1,Budget,NA,expired,CA,???,Opera,female,N/A,Single,phd,07/13/2025,2026-04-09 20:20:27,NULL,👍,expired,,Suspended,MST,unsubscribed,???,???,missing,???,unknown,NaN,,null,NaN,???,missing,N/A,NaN,value_6,N/A,???,value_3,missing,null,NaN,unknown,unknown,???,null,,,,,unknown,null
45.0,20.0,643.0,16.0,140.71,26.0,177.36,2.0,1.0,31.7,829.05,48.8,Premium,Credit Card,NULL,IN,PC,safari (old),Non-binary,Self-employed,Divorced,bs,"May 23, 2024",2026-01-29 20:20:27,28/10/2026,👍,INVALID,unknown,active?,PST,,,N/A,value_9,NaN,value_8,,unknown,unknown,,missing,???,N/A,unknown,unknown,null,N/A,N/A,missing,,null,missing,unknown,unknown,,,value_3,value_8,missing,unknown,N/A
,139.6,741.0,6.0,,4.0,,5.0,,19.2,110.76,34.9,premium (legacy),Bank Transfer,Trial,,Tablet,chrome mobile,FEMALE,n/a,Married,High School,12/18/2024,invalid date,NULL,not bad,None,N/A,Suspended,,subscribed,null,,,null,,,,null,,,unknown,???,missing,,unknown,,unknown,value_7,NaN,NaN,value_8,NaN,,unknown,missing,missing,value_9,,unknown,
72.0,30.7,649.0,10.0,94.86,,25.26,9.0,,12.4,25277.75,75.0,Unknown,,Free,DE,Mobile,Safari,FEMALE,ft,,Bachelor's,20250330,2026-04-03 20:20:27,12/07/2025,,SAVE20,direct,Suspended,GMT,,null,,NaN,value_2,,,null,missing,NaN,null,value_8,,null,null,???,unknown,value_4,,,NaN,???,missing,NaN,unknown,???,NaN,???,???,NaN,
30.0,136.2,664.0,23.0,6.78,34.0,,7.0,10.0,37.0,,69.3,Unknown,??,?,AU,PC,Chrome,Non-binary,ft,Single,ms,"Jan 05, 2026",2026-01-25 20:20:27,"Mar 12, 2027",not bad,FLASH50,Podcast,active?,N/A,No,missing,missing,N/A,unknown,unknown,,null,???,null,value_9,,,NaN,null,null,missing,,value_7,missing,???,,null,NaN,,value_10,unknown,unknown,,,NaN
27.0,,728.0,7.0,5.0,6.0,,3.0,3.0,,106.01,55.1,null,Cash,Trial,ES,Tablet,Safari,FEMALE,Unemployed,NULL,hs,"Dec 24, 2025",2026-03-20 20:20:27,NULL,,,Google,Inactive,HST,true,,value_9,unknown,null,missing,missing,N/A,,unknown,missing,,missing,missing,???,N/A,,null,missing,null,???,NaN,NaN,NaN,,value_1,unknown,value_5,N/A,,???
46.0,37.9,648.0,11.0,144.67,28.0,73.28,3.0,2.0,30.5,159.61,57.0,Enterprise,??,?,UK,Tablet,Safari,Non-binary,Full-time,Married,PhD,25/08/2025,2026-03-08 20:20:27,"Oct 26, 2026",Good service,,direct,pending,GMT,,value_8,unknown,value_3,,value_10,unknown,missing,???,missing,NaN,N/A,,missing,N/A,NaN,unknown,missing,value_6,N/A,missing,N/A,null,missing,,missing,,N/A,unknown,value_5,
22.0,20.0,659.0,13.0,,23.0,134.85,,,,5338.48,28.7,premium (legacy),,Enterprise,,PC,Chrome,FEMALE,?,NULL,ms,22/08/2025,2026-03-27 20:20:27,NULL,So-so,??,Friend,NULL,GMT,unsubscribed,N/A,,,,null,,value_7,missing,value_10,N/A,,,N/A,unknown,N/A,N/A,missing,N/A,null,???,N/A,N/A,unknown,NaN,null,value_6,,???,NaN,NaN
48.0,,633.0,18.0,13.93,68.0,,,1.0,28.7,760.15,,Standard,Cash,Pro,??,Mobile,chrome mobile,Non-binary,full-time,Divorced,hs,27/12/2025,2026-03-21 20:20:27,02/21/2026,,??,Twitter,NULL,UTC,subscribed,,unknown,,???,unknown,,null,null,value_9,missing,null,missing,,value_5,missing,null,,N/A,,NaN,NaN,value_7,value_10,null,NaN,N/A,value_3,N/A,unknown,unknown
35.0,,632.0,13.0,182.45,,12.15,,2.0,35.0,485.88,90.8,Enterprise,crypto,NULL,N/A,,Firefox,F,Retired,Divorced,Bachelor's,16/08/2025,2026-02-20 20:20:27,NULL,👍,SAVE20,Email,NULL,unknown,1,value_5,N/A,N/A,value_8,,missing,N/A,???,???,,N/A,,N/A,missing,missing,value_1,,missing,null,missing,unknown,,???,NaN,N/A,unknown,unknown,value_2,N/A,N/A
,52.0,631.0,18.0,73.51,,,10.0,1.0,,100.0,79.9,Enterprise,NA,?,uk,laptop,safari (old),Non-binary,Part-time,,bs,,2026-03-01 20:20:27,01/14/2027,meh,FLASH50,,NULL,,No,N/A,N/A,null,missing,missing,value_7,value_1,???,,,null,NaN,missing,null,null,null,,missing,value_7,unknown,,,,,value_8,NaN,,N/A,???,null
48.0,20.0,600.0,13.0,27.45,,208.57,4.0,1.0,28.9,,32.2,Unknown,NA,Enterprise,CA,,chrome mobile,Prefer not to say,Unemployed,separated,,12/03/2026,2026-02-14 20:20:27,20260903,N/A,??,Podcast,active?,CST,F,unknown,NaN,missing,,,,value_5,???,value_1,value_8,null,unknown,null,???,N/A,,NaN,NaN,???,unknown,unknown,value_7,value_7,NaN,,value_6,NaN,missing,,unknown
66.0,45.9,751.0,,74.6,8.0,82.9,1.0,1.0,19.4,750.1,29.5,,crypto,expired,BR,PC,chrome mobile,Prefer not to say,N/A,,High School,09/22/2025,2026-04-03 20:20:27,2026-07-03,WILL NEVER BUY AGAIN,,Facebook,Active,UTC,subscribed,unknown,???,missing,N/A,unknown,,N/A,,value_10,value_1,value_6,missing,missing,???,N/A,value_5,value_4,missing,missing,missing,unknown,missing,???,value_5,,NaN,unknown,,N/A,NaN
59.0,56.4,680.0,8.0,73.4,84.0,363.42,5.0,1.0,,,44.7,null,PayPal,Pro,IN,???,unknown,Non-binary,N/A,separated,PhD,20260307,invalid date,"Oct 23, 2026",,INVALID,Podcast,active?,,,NaN,NaN,N/A,,,NaN,,value_10,,,NaN,???,null,???,unknown,null,NaN,,N/A,???,???,NaN,,???,NaN,unknown,,NaN,null,missing
58.0,218.1,674.0,15.0,5.0,16.0,94.48,0.0,3.0,,325.64,70.9,N/A,??,Basic,JP,Mobile,null,MALE,Student,single (never married),,"Jun 04, 2025",invalid date,NULL,👍,SAVE20,unknown,Churned,unknown,No,,???,null,N/A,missing,,N/A,value_8,NaN,unknown,???,unknown,,missing,missing,,???,unknown,null,,unknown,,missing,null,missing,???,,null,value_10,???
33.0,53.3,643.0,19.0,5.0,5.0,114.77,4.0,191.0,51.1,,64.2,premium (legacy),Cash,basic+,ES,Desktop,chrome mobile,M,?,,,20250312,2026-02-23 20:20:27,"Feb 12, 2027",Could be better,,direct,NULL,GMT,,,,value_6,N/A,,unknown,value_6,N/A,unknown,???,value_5,missing,,,unknown,N/A,missing,unknown,missing,unknown,,NaN,missing,missing,NaN,N/A,,,???,NaN
28.0,22.2,648.0,18.0,36.67,43.0,77.26,1.0,1.0,12.1,555.34,45.5,,crypto,Pro,,,null,M,self-employed,Widowed,ms,2025-07-01,invalid date,"May 22, 2026",,None,N/A,,unknown,No,null,N/A,NaN,N/A,missing,value_9,unknown,,N/A,???,???,,???,N/A,unknown,N/A,unknown,N/A,,NaN,,???,NaN,NaN,,NaN,,,unknown,NaN
24.0,105.3,604.0,13.0,33.7,18.0,210.33,1.0,,50.7,100.0,26.4,Unknown,Cash,Free,au,PC,null,Non-binary,pt,,bs,01/22/2026,2026-03-07 20:20:27,20251223,NaN,INVALID,,deleted,GMT,false,value_1,N/A,N/A,null,,missing,NaN,NaN,,value_5,NaN,value_7,,null,N/A,unknown,missing,N/A,unknown,value_2,N/A,,NaN,NaN,N/A,,,missing,missing,NaN
53.0,20.0,663.0,14.0,72.24,2.0,122.72,2.0,1.0,44.7,100.0,66.0,Premium,NA,?,JP,???,safari (old),Non-binary,Unemployed,NULL,High School,,2026-04-13 20:20:27,2025-11-17,Good service,WELCOME10,,active?,PST,,value_1,NaN,,value_2,,???,,,unknown,???,???,value_5,value_3,unknown,missing,,NaN,missing,null,null,NaN,value_10,,unknown,???,NaN,N/A,null,missing,
58.0,33.1,620.0,10.0,199.29,24.0,,0.0,1.0,33.5,2879.27,86.6,Unknown,NA,Trial,N/A,Mobile (iOS),safari (old),female,Part-time,Married,Associate,2024-05-16,2026-03-24 20:20:27,"Jun 22, 2026",meh,,N/A,pending,PST,F,N/A,value_7,NaN,missing,value_1,NaN,???,unknown,,unknown,NaN,missing,,,missing,,value_8,NaN,missing,,null,,???,???,,,???,,null,unknown
41.0,68.1,693.0,12.0,14.16,,75.37,0.0,,21.3,100.0,15.4,Premium,,expired,AU,laptop,null,Non-binary,Part-time,Married,phd,"Nov 10, 2024",2026-02-18 20:20:27,NULL,N/A,INVALID,N/A,,unknown,F,missing,unknown,null,,NaN,value_2,NaN,N/A,value_10,null,value_10,unknown,unknown,null,value_8,null,value_9,unknown,value_2,N/A,,,NaN,null,value_7,value_10,missing,,unknown,N/A
,,670.0,13.0,40.99,17.0,,7.0,1.0,35.3,1025.89,29.7,Standard,,Basic,??,Desktop,unknown,,Part-time,single (never married),Some College,"Aug 19, 2024",2026-03-12 20:20:27,02/08/2026,WILL NEVER BUY AGAIN,,Friend,,MST,T,missing,???,value_9,NaN,missing,null,???,unknown,missing,NaN,null,null,null,,,null,missing,???,???,,???,unknown,unknown,N/A,null,null,,,,unknown
38.0,20.0,761.0,13.0,38.45,59.0,65.69,5.0,9.0,26.5,,72.5,Unknown,Cash,NULL,es,Android Phone,unknown,FEMALE,N/A,Widowed,phd,2024-05-12,2026-01-26 20:20:27,"Jan 27, 2027",Too expensive,SAVE20,Email,,HST,Yes,NaN,NaN,NaN,,unknown,NaN,,,value_1,,value_7,value_1,unknown,N/A,NaN,missing,???,value_7,,null,unknown,NaN,,N/A,,unknown,NaN,,missing,
18.0,37.8,752.0,18.0,240.98,98.0,40.11,1.0,,55.8,263.98,29.8,Unknown,??,basic+,IN,Mobile,safari (old),M,ft,Divorced,Bachelor's,03/03/2025,2026-01-29 20:20:27,11/25/2026,N/A,??,direct,active?,,false,???,NaN,???,missing,missing,NaN,unknown,,,unknown,NaN,???,N/A,missing,missing,unknown,,N/A,,,null,null,,value_9,missing,value_1,NaN,value_2,,missing
,160.9,649.0,16.0,112.62,12.0,,,5.0,38.3,,,Budget,Cash,Enterprise,N/A,Desktop,safari (old),M,Self-employed,Divorced,Associate,12/02/2025,2026-04-13 20:20:27,"Sep 06, 2026",not bad,None,Podcast,pending,,true,,null,N/A,null,value_1,value_3,???,,,???,missing,NaN,NaN,???,null,,missing,NaN,unknown,,missing,value_8,,value_1,value_8,NaN,,???,null,NaN
56.0,,679.0,18.0,30.6,,156.03,1.0,4.0,25.2,100.0,43.7,N/A,NA,?,N/A,Tablet,Chrome,female,pt,,phd,"Sep 08, 2025",2026-03-06 20:20:27,2026-07-03,NaN,INVALID,Twitter,Churned,PST,1,value_9,unknown,null,value_1,NaN,N/A,,,,???,???,value_1,,missing,unknown,unknown,unknown,???,,null,NaN,unknown,null,missing,null,,value_10,unknown,,N/A
91.0,20.0,698.0,12.0,95.08,,,22.0,,40.1,1053.33,75.9,Budget,Bank Transfer,Enterprise,JP,Mobile,Edge,female,Self-employed,single (never married),PhD,,2026-03-30 20:20:27,NULL,null,,,deleted,EST,unsubscribed,value_6,NaN,???,,,unknown,,,value_9,,unknown,,missing,value_7,NaN,NaN,NaN,value_5,value_2,???,,,value_7,value_9,,NaN,missing,missing,missing,
25.0,,675.0,10.0,28.62,,,,2.0,30.4,561.68,93.1,,,?,BR,,null,MALE,Self-employed,separated,ms,20250202,2026-04-09 20:20:27,16/03/2027,WILL NEVER BUY AGAIN,expired,,NULL,,T,,NaN,NaN,missing,null,N/A,,NaN,NaN,missing,value_2,unknown,value_6,N/A,unknown,missing,,null,NaN,unknown,,null,unknown,N/A,value_5,unknown,N/A,null,N/A,
23.0,,613.0,16.0,7.07,35.0,50.32,1.0,4.0,41.7,622.38,33.4,Standard,PayPal,Trial,AU,Mobile,unknown,,?,,Bachelor's,04/04/2026,2026-03-23 20:20:27,20261224,Good service,WELCOME10,Email,NULL,,,NaN,value_9,null,,N/A,,missing,N/A,???,???,missing,missing,value_4,null,,,,,null,missing,???,missing,,,value_1,???,value_7,missing,???,value_1
73.0,20.0,657.0,,44.44,4.0,92.87,0.0,6.0,28.0,1854.14,63.7,Standard,??,?,DE,laptop,Edge,,?,Single,,2024-12-10,invalid date,2026-03-02,,,,,PST,F,null,value_2,,NaN,,null,,,missing,value_7,value_9,value_9,???,,N/A,NaN,null,???,???,missing,,unknown,null,missing,missing,N/A,N/A,???,value_3,???
41.0,,734.0,12.0,62.3,,,4.0,3.0,25.6,2295.03,52.9,Unknown,Bank Transfer,Basic,,Android Phone,Firefox,,Student,single (never married),High School,2025-08-04,2026-02-22 20:20:27,2025-12-13,null,None,,Churned,GMT,T,value_1,,NaN,,N/A,N/A,value_4,NaN,missing,,unknown,NaN,missing,???,missing,N/A,unknown,NaN,value_1,N/A,,???,,unknown,missing,unknown,???,,,NaN
18.0,30.8,593.0,16.0,347.2,5.0,104.24,0.0,5.0,26.5,3495.1,13.6,Unknown,Bank Transfer,Enterprise,DE,Desktop,unknown,FEMALE,Student,NULL,Bachelor's,20250519,2026-02-22 20:20:27,20261226,WILL NEVER BUY AGAIN,WELCOME10,N/A,pending,N/A,,,,,unknown,,value_2,,,NaN,missing,???,N/A,NaN,???,,value_1,missing,,null,NaN,N/A,null,N/A,value_5,missing,NaN,,value_7,,value_8
74.0,28.5,728.0,9.0,130.45,38.0,116.37,0.0,6.0,38.3,493.78,98.1,null,PayPal,Pro,BR,Mobile,null,male,ft,Widowed,hs,08/29/2024,invalid date,20270405,null,None,Friend,Churned,N/A,1,null,,value_2,,value_9,missing,unknown,,???,NaN,unknown,,,N/A,???,value_6,,???,NaN,missing,missing,,missing,???,unknown,value_10,unknown,,,???
44.0,119.0,675.0,,1510.39,,65.26,,1.0,23.3,2637.98,93.0,Budget,NA,Basic,ca,Mobile,chrome mobile,FEMALE,ft,,ms,09/10/2024,2026-03-25 20:20:27,NULL,Great product!,??,Email,Suspended,GMT,true,unknown,???,unknown,NaN,missing,,unknown,,,NaN,missing,???,???,,NaN,,,,value_3,unknown,unknown,unknown,???,,unknown,???,,null,NaN,
70.0,398.5,722.0,14.0,52.97,,7.88,3.0,1.0,59.2,115.29,44.9,Standard,,Trial,CA,???,null,female,?,Widowed,phd,,2026-02-28 20:20:27,20270126,not bad,None,Email,deleted,GMT,true,unknown,unknown,unknown,value_4,null,N/A,NaN,null,unknown,NaN,value_2,???,null,N/A,unknown,,unknown,value_9,,missing,NaN,,???,null,missing,unknown,unknown,,NaN,missing
36.0,20.0,704.0,12.0,254.45,0.0,58.2,,1.0,43.9,,74.3,N/A,NA,expired,IN,,Safari,,Part-time,,bs,"Aug 03, 2025",2026-04-14 20:20:27,NULL,Could be better,expired,Email,Inactive,MST,,NaN,unknown,N/A,null,null,???,,???,null,null,null,,NaN,N/A,N/A,missing,???,???,missing,NaN,,???,N/A,null,unknown,,,,NaN,unknown
,26.5,688.0,15.0,36.55,28.0,235.13,,1.0,46.7,1413.81,48.2,Standard,??,Pro,IN,???,Chrome,female,pt,,High School,20251227,2026-04-15 20:20:27,"Sep 13, 2026",WILL NEVER BUY AGAIN,None,Facebook,Churned,EST,0,???,NaN,,value_9,missing,,???,,unknown,N/A,???,missing,N/A,N/A,unknown,missing,value_3,,???,missing,N/A,,unknown,N/A,,,NaN,???,???,value_8
38.0,20.0,759.0,15.0,,5.0,87.44,3.0,1.0,24.1,,92.5,N/A,Cash,?,??,laptop,Safari,F,Self-employed,separated,hs,12/05/2025,2026-03-13 20:20:27,02/16/2027,Too expensive,expired,Twitter,pending,,subscribed,,value_6,unknown,unknown,null,,NaN,,missing,unknown,,unknown,???,unknown,NaN,???,N/A,???,,N/A,value_6,,null,value_4,missing,NaN,???,unknown,N/A,missing
